,sample index,Time_Stamps,audio_file_name,image_file_name,class_name,class_name_v2,Layer number,Sample number,class_name_v3,X,Y,Z,Vx,Vy,Vz,Speed
4652,4653,186.08,sample_21_4653.wav,sample_21_4653.jpg,Keyhole pores,Defective,47.0,21,Keyhole pores,49.616,0.024,17.963,-25.053,-0.025,0.049,25.053
4653,4654,186.12,sample_21_4654.wav,sample_21_4654.jpg,Keyhole pores,Defective,47.0,21,Keyhole pores,48.611,0.022,17.966,-25.176,0.4,-0.751,25.19
4654,4655,186.16,sample_21_4655.wav,sample_21_4655.jpg,Keyhole pores,Defective,47.0,21,Keyhole pores,47.61,0.022,17.969,-25.091,0.476,-0.075,25.096
4655,4656,186.20000000000002,sample_21_4656.wav,sample_21_4656.jpg,Keyhole pores,Defective,47.0,21,Keyhole pores,46.619,0.024,17.978,-24.522,0.462,-0.802,24.54
4656,4657,186.24,sample_21_4657.wav,sample_21_4657.jpg,Keyhole pores,Defective,47.0,21,Keyhole pores,45.619,0.023,17.974,-25.764,-0.227,-0.302,25.767
4657,4658,186.28,sample_21_4658.wav,sample_21_4658.jpg,Keyhole pores,Defective,47.0,21,Keyhole pores,44.606,0.015,17.975,-25.825,-0.675,0.375,25.837
4658,4659,186.32,sample_21_4659.wav,sample_21_4659.jpg,Keyhole pores,Defective,47.0,21,Keyhole pores,43.595,0.013,17.968,-24.188,-0.32,0.246,24.191
4659,4660,186.36,sample_21_4660.wav,sample_21_4660.jpg,Keyhole pores,Defective,47.0,21,Keyhole pores,42.596,0.02,17.961,-23.777,-0.173,1.038,23.8
4660,4661,186.4,sample_21_4661.wav,sample_21_4661.jpg,Keyhole pores,Defective,47.0,21,Keyhole pores,41.614,0.018,17.96,-24.201,-0.526,0.601,24.214
4661,4662,186.44,sample_21_4662.wav,sample_21_4662.jpg,Keyhole pores,Defective,47.0,21,Keyhole pores,40.705,0.018,17.959,-25.138,-0.501,0.25,25.144
4662,4663,186.48,sample_21_4663.wav,sample_21_4663.jpg,Keyhole pores,Defective,47.0,21,Keyhole pores,39.604,0.012,17.966,-25.383,-0.228,-0.228,25.385
4663,4664,186.52,sample_21_4664.wav,sample_21_4664.jpg,Keyhole pores,Defective,47.0,21,Keyhole pores,38.613,0.015,17.969,-25.46,0.231,0.102,25.462
4664,4665,186.56,sample_21_4665.wav,sample_21_4665.jpg,Keyhole pores,Defective,47.0,21,Keyhole pores,37.609,0.023,17.956,-24.309,0.555,-0.748,24.327
4665,4666,186.6,sample_21_4666.wav,sample_21_4666.jpg,Keyhole pores,Defective,47.0,21,Keyhole pores,36.614,0.021,17.967,-25.632,0.226,0.1,25.633
4666,4667,186.64000000000001,sample_21_4667.wav,sample_21_4667.jpg,Keyhole pores,Defective,47.0,21,Keyhole pores,35.607,0.013,17.97,-25.536,-0.35,-0.025,25.538
4667,4668,186.68,sample_21_4668.wav,sample_21_4668.jpg,Keyhole pores,Defective,47.0,21,Keyhole pores,34.593,0.01,17.971,-24.882,0.316,-0.704,24.894
4668,4669,186.72,sample_21_4669.wav,sample_21_4669.jpg,Keyhole pores,Defective,47.0,21,Keyhole pores,33.589,0.016,17.967,-25.675,0.544,-0.285,25.683
4669,4670,186.76,sample_21_4670.wav,sample_21_4670.jpg,Keyhole pores,Defective,47.0,21,Keyhole pores,32.605,0.02,17.967,-24.749,0.629,-0.755,24.769
4670,4671,186.8,sample_21_4671.wav,sample_21_4671.jpg,Keyhole pores,Defective,47.0,21,Keyhole pores,31.612,0.011,17.983,-24.713,0.147,-0.27,24.715
4671,4672,186.84,sample_21_4672.wav,sample_21_4672.jpg,Keyhole pores,Defective,47.0,21,Keyhole pores,30.6,0.007,17.967,-25.658,0.197,-1.16,25.685
4672,4673,186.88,sample_21_4673.wav,sample_21_4673.jpg,Keyhole pores,Defective,47.0,21,Keyhole pores,29.605,0.007,17.967,-25.554,0.331,-0.025,25.556
4673,4674,186.92000000000002,sample_21_4674.wav,sample_21_4674.jpg,Keyhole pores,Defective,47.0,21,Keyhole pores,28.604,0.015,17.962,-24.245,-0.148,0.912,24.262
4674,4675,186.96,sample_21_4675.wav,sample_21_4675.jpg,Keyhole pores,Defective,47.0,21,Keyhole pores,27.61,0.014,17.98,-24.582,-0.302,1.661,24.64
4675,4676,187.0,sample_21_4676.wav,sample_21_4676.jpg,Keyhole pores,Defective,47.0,21,Keyhole pores,26.609,0.005,17.98,-23.984,-0.965,0.668,24.012
4676,4677,187.04,sample_21_4677.wav,sample_21_4677.jpg,Keyhole pores,Defective,47.0,21,Keyhole pores,25.597,0.006,17.968,-24.886,-0.418,0.221,24.891
4677,4678,187.08,sample_21_4678.wav,sample_21_4678.jpg,Keyhole pores,Defective,47.0,21,Keyhole pores,24.59,0.008,17.967,-25.205,-0.124,-0.224,25.206
4678,4679,187.12,sample_21_4679.wav,sample_21_4679.jpg,Keyhole pores,Defective,47.0,21,Keyhole pores,23.59,0.016,17.97,-25.062,0.177,0.177,25.063
4679,4680,187.16,sample_21_4680.wav,sample_21_4680.jpg,Keyhole pores,Defective,47.0,21,Keyhole pores,22.604,0.014,17.981,-24.271,0.534,-0.632,24.285
4680,4681,187.20000000000002,sample_21_4681.wav,sample_21_4681.jpg,Keyhole pores,Defective,47.0,21,Keyhole pores,21.605,0.006,17.982,-25.138,-0.377,0.628,25.148
4681,4682,187.24,sample_21_4682.wav,sample_21_4682.jpg,Keyhole pores,Defective,47.0,21,Keyhole pores,20.609,0.013,17.975,-25.75,0.202,-0.986,25.769
4682,4683,187.28,sample_21_4683.wav,sample_21_4683.jpg,Keyhole pores,Defective,47.0,21,Keyhole pores,19.619,0.017,17.977,-25.073,0.229,0.535,25.079
4683,4684,187.32,sample_21_4684.wav,sample_21_4684.jpg,Keyhole pores,Defective,47.0,21,Keyhole pores,18.614,0.017,17.976,-25.773,0.307,-0.69,25.784
4684,4685,187.36,sample_21_4685.wav,sample_21_4685.jpg,Keyhole pores,Defective,47.0,21,Keyhole pores,17.61,0.015,17.969,-25.338,0.202,-0.252,25.34
4685,4686,187.4,sample_21_4686.wav,sample_21_4686.jpg,Keyhole pores,Defective,47.0,21,Keyhole pores,16.609,0.007,17.959,-24.37,-0.172,0.441,24.374
4686,4687,187.44,sample_21_4687.wav,sample_21_4687.jpg,Keyhole pores,Defective,47.0,21,Keyhole pores,15.608,0.005,17.966,-25.425,-0.704,0.855,25.449
4687,4688,187.48,sample_21_4688.wav,sample_21_4688.jpg,Keyhole pores,Defective,47.0,21,Keyhole pores,14.595,0.011,17.971,-24.331,0.075,0.824,24.346
4688,4689,187.52,sample_21_4689.wav,sample_21_4689.jpg,Keyhole pores,Defective,47.0,21,Keyhole pores,13.597,0.012,17.977,-23.948,-0.173,0.396,23.952
4689,4690,187.56,sample_21_4690.wav,sample_21_4690.jpg,Keyhole pores,Defective,47.0,21,Keyhole pores,12.599,0.008,17.966,-25.223,-0.454,-0.454,25.232
4690,4691,187.6,sample_21_4691.wav,sample_21_4691.jpg,Keyhole pores,Defective,47.0,21,Keyhole pores,11.597,0.008,17.967,-25.747,0.0,-0.351,25.75
4691,4692,187.64000000000001,sample_21_4692.wav,sample_21_4692.jpg,Keyhole pores,Defective,47.0,21,Keyhole pores,10.609,0.007,17.974,-24.463,0.439,-0.927,24.484
4692,4693,187.68,sample_21_4693.wav,sample_21_4693.jpg,Keyhole pores,Defective,47.0,21,Keyhole pores,9.614,0.015,17.976,-24.319,0.373,0.473,24.327
4693,4694,187.72,sample_21_4694.wav,sample_21_4694.jpg,Keyhole pores,Defective,47.0,21,Keyhole pores,8.616,0.012,17.977,-25.31,0.126,-0.354,25.313
4694,4695,187.76,sample_21_4695.wav,sample_21_4695.jpg,Keyhole pores,Defective,47.0,21,Keyhole pores,7.615,0.01,17.979,-24.551,-0.295,0.123,24.553
4695,4696,187.8,sample_21_4696.wav,sample_21_4696.jpg,Keyhole pores,Defective,47.0,21,Keyhole pores,6.619,0.007,17.983,-25.153,0.412,-1.405,25.195
4696,4697,187.84,sample_21_4697.wav,sample_21_4697.jpg,Keyhole pores,Defective,47.0,21,Keyhole pores,5.719,0.004,17.99,-25.1,-0.076,0.886,25.116
4697,4698,187.88,sample_21_4698.wav,sample_21_4698.jpg,Keyhole pores,Defective,47.0,21,Keyhole pores,4.603,0.013,17.974,-23.677,0.401,-0.519,23.686
4698,4699,187.92000000000002,sample_21_4699.wav,sample_21_4699.jpg,Keyhole pores,Defective,47.0,21,Keyhole pores,3.602,0.013,17.969,-24.692,-0.481,0.885,24.712
4699,4700,187.96,sample_21_4700.wav,sample_21_4700.jpg,Keyhole pores,Defective,47.0,21,Keyhole pores,2.594,0.014,17.963,-24.866,-0.679,0.453,24.88
4700,4701,188.0,sample_21_4701.wav,sample_21_4701.jpg,Keyhole pores,Defective,47.0,21,Keyhole pores,1.611,0.019,17.958,-22.542,1.199,-1.86,22.65
4701,4702,188.04,sample_21_4702.wav,sample_21_4702.jpg,Keyhole pores,Defective,47.0,21,Keyhole pores,0.829,0.047,17.958,-16.789,-0.175,0.601,16.801
4702,4703,188.08,sample_21_4703.wav,sample_21_4703.jpg,Keyhole pores,Defective,47.0,21,Keyhole pores,0.325,0.039,17.975,-9.293,-0.202,0.404,9.304
4703,4704,188.12,sample_21_4704.wav,sample_21_4704.jpg,Keyhole pores,Defective,47.0,21,Keyhole pores,0.106,0.038,17.975,-2.358,-0.17,0.17,2.37
4704,4705,188.16,sample_21_4705.wav,sample_21_4705.jpg,Keyhole pores,Defective,47.0,21,Keyhole pores,0.048,-0.016,18.01,-0.126,-0.126,-0.025,0.18
4705,4706,188.20000000000002,sample_21_4706.wav,sample_21_4706.jpg,Keyhole pores,Defective,47.0,21,Keyhole pores,0.04,-0.016,18.018,0.127,-0.38,2.256,2.291
4706,4707,188.24,sample_21_4707.wav,sample_21_4707.jpg,Keyhole pores,Defective,47.0,21,Keyhole pores,0.039,-0.024,18.092,0.122,-0.122,1.878,1.886
4707,4708,188.28,sample_21_4708.wav,sample_21_4708.jpg,Keyhole pores,Defective,47.0,21,Keyhole pores,0.042,-0.029,18.203,0.049,-0.099,2.933,2.935
4708,4709,188.32,sample_21_4709.wav,sample_21_4709.jpg,Keyhole pores,Defective,47.0,21,Keyhole pores,0.042,-0.031,18.311,-0.256,0.154,2.486,2.504
4709,4710,188.36,sample_21_4710.wav,sample_21_4710.jpg,Keyhole pores,Defective,47.0,21,Keyhole pores,0.023,-0.017,18.341,0.0,-0.149,2.133,2.138
4710,4711,188.4,sample_21_4711.wav,sample_21_4711.jpg,Keyhole pores,Defective,47.0,21,Keyhole pores,0.021,-0.016,18.368,-0.202,0.126,0.025,0.24
4711,4712,188.44,sample_21_4712.wav,sample_21_4712.jpg,Keyhole pores,Defective,47.0,21,Keyhole pores,0.027,-0.005,18.366,0.864,0.737,-0.432,1.215
4712,4713,188.48,sample_21_4713.wav,sample_21_4713.jpg,Keyhole pores,Defective,47.0,21,Keyhole pores,0.178,-0.014,18.351,8.954,-1.163,1.484,9.15
4713,4714,188.52,sample_21_4714.wav,sample_21_4714.jpg,Keyhole pores,Defective,47.0,21,Keyhole pores,0.686,-0.151,18.454,16.586,-1.953,2.206,16.846
4714,4715,188.56,sample_21_4715.wav,sample_21_4715.jpg,Keyhole pores,Defective,47.0,21,Keyhole pores,1.531,-0.236,18.557,25.145,-2.089,3.247,25.439
4715,4716,188.6,sample_21_4716.wav,sample_21_4716.jpg,Keyhole pores,Defective,47.0,21,Keyhole pores,2.551,-0.226,18.584,27.062,2.478,-0.322,27.177
4716,4717,188.64000000000001,sample_21_4717.wav,sample_21_4717.jpg,Keyhole pores,Defective,47.0,21,Keyhole pores,3.611,-0.134,18.558,26.539,1.481,-0.377,26.583
4717,4718,188.68,sample_21_4718.wav,sample_21_4718.jpg,Keyhole pores,Defective,47.0,21,Keyhole pores,4.628,-0.081,18.496,25.059,1.16,-1.916,25.159
4718,4719,188.72,sample_21_4719.wav,sample_21_4719.jpg,Keyhole pores,Defective,47.0,21,Keyhole pores,5.623,-0.066,18.441,25.024,0.2,-0.325,25.027
4719,4720,188.76,sample_21_4720.wav,sample_21_4720.jpg,Keyhole pores,Defective,47.0,21,Keyhole pores,6.606,-0.056,18.415,25.287,-0.352,0.603,25.297
4720,4721,188.8,sample_21_4721.wav,sample_21_4721.jpg,Keyhole pores,Defective,47.0,21,Keyhole pores,7.607,-0.054,18.412,24.022,0.224,-0.897,24.039
4721,4722,188.84,sample_21_4722.wav,sample_21_4722.jpg,Keyhole pores,Defective,47.0,21,Keyhole pores,8.588,-0.052,18.398,24.34,0.346,-1.284,24.376
4722,4723,188.88,sample_21_4723.wav,sample_21_4723.jpg,Keyhole pores,Defective,47.0,21,Keyhole pores,9.574,-0.054,18.386,24.073,0.828,-1.657,24.144
4723,4724,188.92000000000002,sample_21_4724.wav,sample_21_4724.jpg,Keyhole pores,Defective,47.0,21,Keyhole pores,10.581,-0.065,18.401,25.033,-0.076,0.454,25.037
4724,4725,188.96,sample_21_4725.wav,sample_21_4725.jpg,Keyhole pores,Defective,47.0,21,Keyhole pores,11.565,-0.063,18.399,24.044,-0.614,0.393,24.055
4725,4726,189.0,sample_21_4726.wav,sample_21_4726.jpg,Keyhole pores,Defective,47.0,21,Keyhole pores,12.563,-0.071,18.414,25.367,-0.352,0.83,25.383
4726,4727,189.04,sample_21_4727.wav,sample_21_4727.jpg,Keyhole pores,Defective,47.0,21,Keyhole pores,13.55,-0.068,18.403,25.398,-0.201,0.301,25.401
4727,4728,189.08,sample_21_4728.wav,sample_21_4728.jpg,Keyhole pores,Defective,47.0,21,,14.547,-0.07,18.408,24.894,-0.025,0.172,24.895
4728,4729,189.12,sample_21_4729.wav,sample_21_4729.jpg,Laser-off,Laser-off,,21,,15.554,-0.074,18.412,25.911,-0.383,0.408,25.917
4729,4730,189.16,sample_21_4730.wav,sample_21_4730.jpg,Laser-off,Laser-off,,21,Laser-off,16.563,-0.072,18.41,25.332,-0.305,0.178,25.335
4730,4731,189.20000000000002,sample_21_4731.wav,sample_21_4731.jpg,Laser-off,Laser-off,,21,Laser-off,17.56,-0.066,18.401,24.82,-0.074,0.271,24.822
4731,4732,189.24,sample_21_4732.wav,sample_21_4732.jpg,Laser-off,Laser-off,,21,Laser-off,18.546,-0.066,18.389,25.67,0.352,0.327,25.675
4732,4733,189.28,sample_21_4733.wav,sample_21_4733.jpg,Laser-off,Laser-off,,21,,19.555,-0.061,18.399,25.657,0.408,-0.459,25.664
4733,4734,189.32,sample_21_4734.wav,sample_21_4734.jpg,Keyhole pores,Defective,48.0,21,,20.561,-0.05,18.404,24.069,0.538,-0.391,24.079
4734,4735,189.36,sample_21_4735.wav,sample_21_4735.jpg,Keyhole pores,Defective,48.0,21,Keyhole pores,21.56,-0.051,18.401,24.018,0.732,-2.018,24.114
4735,4736,189.4,sample_21_4736.wav,sample_21_4736.jpg,Keyhole pores,Defective,48.0,21,Keyhole pores,22.554,-0.047,18.388,24.989,0.249,0.1,24.99
4736,4737,189.44,sample_21_4737.wav,sample_21_4737.jpg,Keyhole pores,Defective,48.0,21,Keyhole pores,23.549,-0.05,18.386,24.467,0.596,-0.323,24.476
4737,4738,189.48,sample_21_4738.wav,sample_21_4738.jpg,Keyhole pores,Defective,48.0,21,Keyhole pores,24.555,-0.049,18.391,25.917,-0.726,1.302,25.96
4738,4739,189.52,sample_21_4739.wav,sample_21_4739.jpg,Keyhole pores,Defective,48.0,21,Keyhole pores,25.565,-0.04,18.382,25.719,-0.729,0.704,25.739
4739,4740,189.56,sample_21_4740.wav,sample_21_4740.jpg,Keyhole pores,Defective,48.0,21,Keyhole pores,26.582,-0.043,18.393,25.319,-0.401,0.902,25.338
4740,4741,189.6,sample_21_4741.wav,sample_21_4741.jpg,Keyhole pores,Defective,48.0,21,Keyhole pores,27.57,-0.038,18.384,25.654,-0.076,0.481,25.659
4741,4742,189.64000000000001,sample_21_4742.wav,sample_21_4742.jpg,Keyhole pores,Defective,48.0,21,Keyhole pores,28.567,-0.033,18.394,25.152,0.403,-0.101,25.156
4742,4743,189.68,sample_21_4743.wav,sample_21_4743.jpg,Keyhole pores,Defective,48.0,21,Keyhole pores,29.575,-0.036,18.392,25.367,-0.472,0.398,25.374
4743,4744,189.72,sample_21_4744.wav,sample_21_4744.jpg,Keyhole pores,Defective,48.0,21,Keyhole pores,30.57,-0.038,18.385,25.07,-0.153,-0.459,25.074
4744,4745,189.76,sample_21_4745.wav,sample_21_4745.jpg,Keyhole pores,Defective,48.0,21,Keyhole pores,31.558,-0.044,18.383,25.037,-0.226,0.075,25.038
4745,4746,189.8,sample_21_4746.wav,sample_21_4746.jpg,Keyhole pores,Defective,48.0,21,Keyhole pores,32.556,-0.042,18.389,24.882,0.835,-0.54,24.902
4746,4747,189.84,sample_21_4747.wav,sample_21_4747.jpg,Keyhole pores,Defective,48.0,21,Keyhole pores,33.559,-0.034,18.396,25.345,1.131,-1.311,25.404
4747,4748,189.88,sample_21_4748.wav,sample_21_4748.jpg,Keyhole pores,Defective,48.0,21,Keyhole pores,34.465,-0.025,18.389,24.533,0.594,-0.347,24.542
4748,4749,189.92000000000002,sample_21_4749.wav,sample_21_4749.jpg,Keyhole pores,Defective,48.0,21,Keyhole pores,35.569,-0.023,18.375,24.015,0.401,-1.102,24.044
4749,4750,189.96,sample_21_4750.wav,sample_21_4750.jpg,Keyhole pores,Defective,48.0,21,Keyhole pores,36.567,-0.031,18.376,25.232,-0.152,0.254,25.234
4750,4751,190.0,sample_21_4751.wav,sample_21_4751.jpg,Keyhole pores,Defective,48.0,21,Keyhole pores,37.567,-0.028,18.373,25.351,0.426,0.577,25.361
4751,4752,190.04,sample_21_4752.wav,sample_21_4752.jpg,Keyhole pores,Defective,48.0,21,Keyhole pores,38.581,-0.019,18.375,25.897,0.245,0.933,25.915
4752,4753,190.08,sample_21_4753.wav,sample_21_4753.jpg,Keyhole pores,Defective,48.0,21,Keyhole pores,39.581,-0.012,18.369,25.815,-0.808,1.438,25.868
4753,4754,190.12,sample_21_4754.wav,sample_21_4754.jpg,Keyhole pores,Defective,48.0,21,Keyhole pores,40.575,-0.022,18.373,22.613,-0.747,0.34,22.627
4754,4755,190.16,sample_21_4755.wav,sample_21_4755.jpg,Keyhole pores,Defective,48.0,21,Keyhole pores,41.562,-0.025,18.377,24.795,-0.516,0.638,24.809
4755,4756,190.20000000000002,sample_21_4756.wav,sample_21_4756.jpg,Keyhole pores,Defective,48.0,21,Keyhole pores,42.561,-0.016,18.363,24.383,0.497,-0.969,24.407
4756,4757,190.24,sample_21_4757.wav,sample_21_4757.jpg,Keyhole pores,Defective,48.0,21,Keyhole pores,43.562,-0.01,18.36,25.196,-0.025,0.224,25.197
4757,4758,190.28,sample_21_4758.wav,sample_21_4758.jpg,Keyhole pores,Defective,48.0,21,Keyhole pores,44.564,-0.009,18.362,25.272,-0.6,0.525,25.285
4758,4759,190.32,sample_21_4759.wav,sample_21_4759.jpg,Keyhole pores,Defective,48.0,21,Keyhole pores,45.575,-0.017,18.384,25.11,-0.227,0.328,25.113
4759,4760,190.36,sample_21_4760.wav,sample_21_4760.jpg,Keyhole pores,Defective,48.0,21,Keyhole pores,46.574,-0.021,18.375,25.502,0.075,0.025,25.502
4760,4761,190.4,sample_21_4761.wav,sample_21_4761.jpg,Keyhole pores,Defective,48.0,21,Keyhole pores,47.574,-0.01,18.368,24.72,0.542,-0.542,24.732
4761,4762,190.44,sample_21_4762.wav,sample_21_4762.jpg,Keyhole pores,Defective,48.0,21,Keyhole pores,48.579,-0.009,18.369,25.936,0.076,0.558,25.942
4762,4763,190.48,sample_21_4763.wav,sample_21_4763.jpg,Keyhole pores,Defective,48.0,21,Keyhole pores,48.783,-0.012,18.373,24.976,-0.296,0.049,24.978
4763,4764,190.52,sample_21_4764.wav,sample_21_4764.jpg,Keyhole pores,Defective,48.0,21,Keyhole pores,50.572,-0.02,18.366,24.538,0.253,-0.886,24.556
4764,4765,190.56,sample_21_4765.wav,sample_21_4765.jpg,Keyhole pores,Defective,48.0,21,Keyhole pores,51.572,-0.018,18.361,24.466,0.476,-0.2,24.472
4765,4766,190.6,sample_21_4766.wav,sample_21_4766.jpg,Keyhole pores,Defective,48.0,21,Keyhole pores,52.584,-0.007,18.378,24.773,0.839,-0.56,24.793
4766,4767,190.64000000000001,sample_21_4767.wav,sample_21_4767.jpg,Keyhole pores,Defective,48.0,21,Keyhole pores,53.584,-0.002,18.382,24.557,0.197,0.369,24.56
4767,4768,190.68,sample_21_4768.wav,sample_21_4768.jpg,Keyhole pores,Defective,48.0,21,Keyhole pores,54.578,-0.007,18.372,24.702,-0.152,-0.659,24.711
4768,4769,190.72,sample_21_4769.wav,sample_21_4769.jpg,Keyhole pores,Defective,48.0,21,Keyhole pores,55.583,-0.016,18.368,25.211,-1.05,1.15,25.259
4769,4770,190.76,sample_21_4770.wav,sample_21_4770.jpg,Keyhole pores,Defective,48.0,21,Keyhole pores,56.578,-0.012,18.365,25.068,-0.589,0.884,25.091
4770,4771,190.8,sample_21_4771.wav,sample_21_4771.jpg,Keyhole pores,Defective,48.0,21,Keyhole pores,57.49,-0.002,18.368,25.308,0.074,0.247,25.31
4771,4772,190.84,sample_21_4772.wav,sample_21_4772.jpg,Keyhole pores,Defective,48.0,21,Keyhole pores,57.694,-0.001,18.372,25.47,0.201,0.075,25.471
4772,4773,190.88,sample_21_4773.wav,sample_21_4773.jpg,Keyhole pores,Defective,48.0,21,Keyhole pores,59.587,-0.005,18.36,25.394,-0.228,-0.076,25.395
4773,4774,190.92000000000002,sample_21_4774.wav,sample_21_4774.jpg,Keyhole pores,Defective,48.0,21,Keyhole pores,60.574,-0.014,18.364,24.98,-0.275,0.15,24.982
4774,4775,190.96,sample_21_4775.wav,sample_21_4775.jpg,Keyhole pores,Defective,48.0,21,Keyhole pores,61.572,-0.009,18.357,25.399,-0.437,-0.668,25.412
4775,4776,191.0,sample_21_4776.wav,sample_21_4776.jpg,Keyhole pores,Defective,48.0,21,Keyhole pores,62.577,0.006,18.349,24.095,0.121,-0.17,24.096
4776,4777,191.04,sample_21_4777.wav,sample_21_4777.jpg,Keyhole pores,Defective,48.0,21,Keyhole pores,63.571,0.005,18.345,25.206,-0.125,0.276,25.208
4777,4778,191.08,sample_21_4778.wav,sample_21_4778.jpg,Keyhole pores,Defective,48.0,21,Keyhole pores,64.579,-0.002,18.365,25.567,-0.025,0.076,25.567
4778,4779,191.12,sample_21_4779.wav,sample_21_4779.jpg,Keyhole pores,Defective,48.0,21,Keyhole pores,65.582,-0.006,18.368,25.026,0.0,0.543,25.031
4779,4780,191.16,sample_21_4780.wav,sample_21_4780.jpg,Keyhole pores,Defective,48.0,21,Keyhole pores,66.575,0.001,18.353,25.341,0.025,0.025,25.341
4780,4781,191.20000000000002,sample_21_4781.wav,sample_21_4781.jpg,Keyhole pores,Defective,48.0,21,Keyhole pores,67.581,0.004,18.358,25.354,-0.377,0.528,25.363
4781,4782,191.24,sample_21_4782.wav,sample_21_4782.jpg,Keyhole pores,Defective,48.0,21,Keyhole pores,68.583,-0.005,18.361,24.802,-0.367,0.808,24.818
4782,4783,191.28,sample_21_4783.wav,sample_21_4783.jpg,Keyhole pores,Defective,48.0,21,Keyhole pores,69.589,-0.009,18.363,25.011,0.551,-0.801,25.03
4783,4784,191.32,sample_21_4784.wav,sample_21_4784.jpg,Keyhole pores,Defective,48.0,21,Keyhole pores,70.582,-0.001,18.355,25.823,0.332,0.537,25.831
4784,4785,191.36,sample_21_4785.wav,sample_21_4785.jpg,Keyhole pores,Defective,48.0,21,Keyhole pores,71.582,0.011,18.353,24.919,0.05,-0.1,24.919
4785,4786,191.4,sample_21_4786.wav,sample_21_4786.jpg,Keyhole pores,Defective,48.0,21,Keyhole pores,72.587,0.003,18.366,25.159,-0.231,-0.077,25.16
4786,4787,191.44,sample_21_4787.wav,sample_21_4787.jpg,Keyhole pores,Defective,48.0,21,Keyhole pores,73.57,-0.009,18.366,24.556,-0.05,-0.251,24.557
4787,4788,191.48000000000002,sample_21_4788.wav,sample_21_4788.jpg,Keyhole pores,Defective,48.0,21,Keyhole pores,74.562,-0.008,18.351,23.734,0.834,-1.374,23.788
4788,4789,191.52,sample_21_4789.wav,sample_21_4789.jpg,Keyhole pores,Defective,48.0,21,Keyhole pores,75.567,-0.002,18.352,25.152,1.169,-0.423,25.183
4789,4790,191.56,sample_21_4790.wav,sample_21_4790.jpg,Keyhole pores,Defective,48.0,21,Keyhole pores,76.572,0.006,18.356,24.94,0.584,-0.787,24.959
4790,4791,191.6,sample_21_4791.wav,sample_21_4791.jpg,Keyhole pores,Defective,48.0,21,Keyhole pores,77.58,0.0,18.37,23.982,0.416,-1.127,24.012
4791,4792,191.64000000000001,sample_21_4792.wav,sample_21_4792.jpg,Keyhole pores,Defective,48.0,21,Keyhole pores,78.586,-0.017,18.372,24.073,-0.275,-0.499,24.08
4792,4793,191.68,sample_21_4793.wav,sample_21_4793.jpg,Keyhole pores,Defective,48.0,21,Keyhole pores,79.582,-0.016,18.373,24.145,0.153,-1.15,24.173
4793,4794,191.72,sample_21_4794.wav,sample_21_4794.jpg,Keyhole pores,Defective,48.0,21,Keyhole pores,80.575,-0.006,18.367,23.975,0.677,-0.46,23.989
4794,4795,191.76,sample_21_4795.wav,sample_21_4795.jpg,Keyhole pores,Defective,48.0,21,Keyhole pores,81.581,-0.001,18.367,25.52,0.101,0.177,25.52
4795,4796,191.8,sample_21_4796.wav,sample_21_4796.jpg,Keyhole pores,Defective,48.0,21,Keyhole pores,82.585,-0.003,18.361,25.707,0.23,-0.332,25.71
4796,4797,191.84,sample_21_4797.wav,sample_21_4797.jpg,Keyhole pores,Defective,48.0,21,Keyhole pores,83.575,-0.007,18.368,24.774,-0.577,0.602,24.788
4797,4798,191.88,sample_21_4798.wav,sample_21_4798.jpg,Keyhole pores,Defective,48.0,21,Keyhole pores,84.567,-0.008,18.373,24.695,-0.101,0.076,24.695
4798,4799,191.92000000000002,sample_21_4799.wav,sample_21_4799.jpg,Keyhole pores,Defective,48.0,21,Keyhole pores,85.578,-0.006,18.377,25.838,-0.327,0.327,25.842
4799,4800,191.96,sample_21_4800.wav,sample_21_4800.jpg,Keyhole pores,Defective,48.0,21,Keyhole pores,86.581,-0.003,18.365,25.263,-0.323,0.323,25.267
